t rhs_phi_tracker
1.288000000000000078e+01 -2.499596209194890017e-09
1.288000000000000078e+01 -2.499596209194890017e-09
1.288000000000000078e+01 -2.499596209194890017e-09
1.296000000000000085e+01 -3.296729282038130168e-09
1.296000000000000085e+01 -3.296729282038130168e-09
1.296000000000000085e+01 -3.296729282038130168e-09
1.296000000000000085e+01 -3.296729282038130168e-09
1.303999999999999915e+01 -4.526450374889859592e-09
1.303999999999999915e+01 -4.526450374889859592e-09
1.303999999999999915e+01 -4.526450374889859592e-09
1.311999999999999922e+01 -5.229094202094879856e-09
1.311999999999999922e+01 -5.229094202094879856e-09
1.311999999999999922e+01 -5.229094202094879856e-09
1.311999999999999922e+01 -5.229094202094879856e-09
1.319999999999999929e+01 -5.531726848272750218e-09
1.319999999999999929e+01 -5.531726848272750218e-09
1.319999999999999929e+01 -5.531726848272750218e-09
1.327999999999999936e+01 -6.044198067999860072e-09
1.327999999999999936e+01 -6.044198067999860072e-09
1.327999999999999936e+01 -6.044198067999860072e-09
1.327999999999999936e+01 -6.044198067999860072e-09
1.335999999999999943e+01 -6.585665642032629763e-09
1.335999999999999943e+01 -6.585665642032629763e-09
1.335999999999999943e+01 -6.585665642032629763e-09
1.343999999999999950e+01 -6.158616641317980269e-09
1.343999999999999950e+01 -6.158616641317980269e-09
1.343999999999999950e+01 -6.158616641317980269e-09
1.343999999999999950e+01 -6.158616641317980269e-09
1.351999999999999957e+01 -4.473682733671690300e-09
1.351999999999999957e+01 -4.473682733671690300e-09
1.351999999999999957e+01 -4.473682733671690300e-09
1.359999999999999964e+01 -2.912233718833590147e-09
1.359999999999999964e+01 -2.912233718833590147e-09
1.359999999999999964e+01 -2.912233718833590147e-09
1.359999999999999964e+01 -2.912233718833590147e-09
1.367999999999999972e+01 -3.219328163894429975e-09
1.367999999999999972e+01 -3.219328163894429975e-09
1.367999999999999972e+01 -3.219328163894429975e-09
1.375999999999999979e+01 -5.301111399628349964e-09
1.375999999999999979e+01 -5.301111399628349964e-09
1.375999999999999979e+01 -5.301111399628349964e-09
1.375999999999999979e+01 -5.301111399628349964e-09
1.383999999999999986e+01 -6.961984562204980233e-09
1.383999999999999986e+01 -6.961984562204980233e-09
1.383999999999999986e+01 -6.961984562204980233e-09
1.391999999999999993e+01 -6.111364242697300056e-09
1.391999999999999993e+01 -6.111364242697300056e-09
1.391999999999999993e+01 -6.111364242697300056e-09
1.391999999999999993e+01 -6.111364242697300056e-09
1.400000000000000000e+01 -3.076382225989300119e-09
1.400000000000000000e+01 -3.076382225989300119e-09
1.400000000000000000e+01 -3.076382225989300119e-09
1.408000000000000007e+01 -7.777567629695380239e-10
1.408000000000000007e+01 -7.777567629695380239e-10
1.408000000000000007e+01 -7.777567629695380239e-10
1.408000000000000007e+01 -7.777567629695380239e-10
1.416000000000000014e+01 -2.909094925110739890e-09
1.416000000000000014e+01 -2.909094925110739890e-09
1.416000000000000014e+01 -2.909094925110739890e-09
1.424000000000000021e+01 -1.187719257422990064e-08
1.424000000000000021e+01 -1.187719257422990064e-08
1.424000000000000021e+01 -1.187719257422990064e-08
1.424000000000000021e+01 -1.187719257422990064e-08
1.432000000000000028e+01 -2.778886963467339925e-08
1.432000000000000028e+01 -2.778886963467339925e-08
1.432000000000000028e+01 -2.778886963467339925e-08
1.440000000000000036e+01 -4.816660714397500183e-08
1.440000000000000036e+01 -4.816660714397500183e-08
1.440000000000000036e+01 -4.816660714397500183e-08
1.440000000000000036e+01 -4.816660714397500183e-08
1.448000000000000043e+01 -6.750438321473990511e-08
1.448000000000000043e+01 -6.750438321473990511e-08
1.448000000000000043e+01 -6.750438321473990511e-08
1.456000000000000050e+01 -7.762474720414320284e-08
1.456000000000000050e+01 -7.762474720414320284e-08
1.456000000000000050e+01 -7.762474720414320284e-08
1.456000000000000050e+01 -7.762474720414320284e-08
1.464000000000000057e+01 -7.145917096624370194e-08
1.464000000000000057e+01 -7.145917096624370194e-08
1.464000000000000057e+01 -7.145917096624370194e-08
1.472000000000000064e+01 -4.963193747168249968e-08
1.472000000000000064e+01 -4.963193747168249968e-08
1.472000000000000064e+01 -4.963193747168249968e-08
1.472000000000000064e+01 -4.963193747168249968e-08
1.480000000000000071e+01 -2.316058686870659978e-08
1.480000000000000071e+01 -2.316058686870659978e-08
1.480000000000000071e+01 -2.316058686870659978e-08
1.488000000000000078e+01 -6.518856988928249789e-09
1.488000000000000078e+01 -6.518856988928249789e-09
1.488000000000000078e+01 -6.518856988928249789e-09
1.488000000000000078e+01 -6.518856988928249789e-09
1.496000000000000085e+01 -5.926355664707559620e-09
1.496000000000000085e+01 -5.926355664707559620e-09
1.496000000000000085e+01 -5.926355664707559620e-09
1.503999999999999915e+01 -1.504179491943129887e-08
1.503999999999999915e+01 -1.504179491943129887e-08
1.503999999999999915e+01 -1.504179491943129887e-08
1.503999999999999915e+01 -1.504179491943129887e-08
1.511999999999999922e+01 -2.265282201286240103e-08
1.511999999999999922e+01 -2.265282201286240103e-08
1.511999999999999922e+01 -2.265282201286240103e-08
1.519999999999999929e+01 -2.327357994270300117e-08
1.519999999999999929e+01 -2.327357994270300117e-08
1.519999999999999929e+01 -2.327357994270300117e-08
1.519999999999999929e+01 -2.327357994270300117e-08
1.527999999999999936e+01 -1.962390635709369909e-08
1.527999999999999936e+01 -1.962390635709369909e-08
1.527999999999999936e+01 -1.962390635709369909e-08
1.535999999999999943e+01 -1.692791911054339973e-08
1.535999999999999943e+01 -1.692791911054339973e-08
1.535999999999999943e+01 -1.692791911054339973e-08
1.535999999999999943e+01 -1.692791911054339973e-08
1.543999999999999950e+01 -1.726939829700829971e-08
1.543999999999999950e+01 -1.726939829700829971e-08
1.543999999999999950e+01 -1.726939829700829971e-08
1.551999999999999957e+01 -1.912471171171849894e-08
1.551999999999999957e+01 -1.912471171171849894e-08
1.551999999999999957e+01 -1.912471171171849894e-08
1.551999999999999957e+01 -1.912471171171849894e-08
1.559999999999999964e+01 -2.014466470052799936e-08
1.559999999999999964e+01 -2.014466470052799936e-08
1.559999999999999964e+01 -2.014466470052799936e-08
1.567999999999999972e+01 -1.939031797876359928e-08
1.567999999999999972e+01 -1.939031797876359928e-08
1.567999999999999972e+01 -1.939031797876359928e-08
1.567999999999999972e+01 -1.939031797876359928e-08
1.575999999999999979e+01 -1.768172782074030154e-08
1.575999999999999979e+01 -1.768172782074030154e-08
1.575999999999999979e+01 -1.768172782074030154e-08
1.583999999999999986e+01 -1.658201345701899907e-08
1.583999999999999986e+01 -1.658201345701899907e-08
1.583999999999999986e+01 -1.658201345701899907e-08
1.583999999999999986e+01 -1.658201345701899907e-08
1.591999999999999993e+01 -1.695259502116900070e-08
1.591999999999999993e+01 -1.695259502116900070e-08
1.591999999999999993e+01 -1.695259502116900070e-08
1.600000000000000000e+01 -1.824257904064940042e-08
1.600000000000000000e+01 -1.824257904064940042e-08
1.600000000000000000e+01 -1.824257904064940042e-08
1.600000000000000000e+01 -1.824257904064940042e-08
1.607999999999999829e+01 -1.920718856602469960e-08
1.607999999999999829e+01 -1.920718856602469960e-08
1.607999999999999829e+01 -1.920718856602469960e-08
1.616000000000000014e+01 -1.922121777219769907e-08
1.616000000000000014e+01 -1.922121777219769907e-08
1.616000000000000014e+01 -1.922121777219769907e-08
1.616000000000000014e+01 -1.922121777219769907e-08
1.623999999999999844e+01 -1.864702301118890045e-08
1.623999999999999844e+01 -1.864702301118890045e-08
1.623999999999999844e+01 -1.864702301118890045e-08
1.632000000000000028e+01 -1.806634311397649986e-08
1.632000000000000028e+01 -1.806634311397649986e-08
1.632000000000000028e+01 -1.806634311397649986e-08
1.632000000000000028e+01 -1.806634311397649986e-08
1.639999999999999858e+01 -1.765572780694779966e-08
1.639999999999999858e+01 -1.765572780694779966e-08
1.639999999999999858e+01 -1.765572780694779966e-08
1.648000000000000043e+01 -1.740894196278890158e-08
1.648000000000000043e+01 -1.740894196278890158e-08
1.648000000000000043e+01 -1.740894196278890158e-08
1.648000000000000043e+01 -1.740894196278890158e-08
1.655999999999999872e+01 -1.744110266220309872e-08
1.655999999999999872e+01 -1.744110266220309872e-08
1.655999999999999872e+01 -1.744110266220309872e-08
1.664000000000000057e+01 -1.771211811716609839e-08
1.664000000000000057e+01 -1.771211811716609839e-08
1.664000000000000057e+01 -1.771211811716609839e-08
1.664000000000000057e+01 -1.771211811716609839e-08
1.671999999999999886e+01 -1.780084762858650115e-08
1.671999999999999886e+01 -1.780084762858650115e-08
1.671999999999999886e+01 -1.780084762858650115e-08
1.680000000000000071e+01 -1.742620106830250138e-08
1.680000000000000071e+01 -1.742620106830250138e-08
1.680000000000000071e+01 -1.742620106830250138e-08
1.680000000000000071e+01 -1.742620106830250138e-08
1.687999999999999901e+01 -1.704066170443730109e-08
1.687999999999999901e+01 -1.704066170443730109e-08
1.687999999999999901e+01 -1.704066170443730109e-08
1.696000000000000085e+01 -1.740361590311800092e-08
1.696000000000000085e+01 -1.740361590311800092e-08
1.696000000000000085e+01 -1.740361590311800092e-08
1.696000000000000085e+01 -1.740361590311800092e-08
1.703999999999999915e+01 -1.848583591542899948e-08
1.703999999999999915e+01 -1.848583591542899948e-08
1.703999999999999915e+01 -1.848583591542899948e-08
1.712000000000000099e+01 -1.919318892663910103e-08
1.712000000000000099e+01 -1.919318892663910103e-08
1.712000000000000099e+01 -1.919318892663910103e-08
1.712000000000000099e+01 -1.919318892663910103e-08
1.719999999999999929e+01 -1.844221770685990035e-08
1.719999999999999929e+01 -1.844221770685990035e-08
1.719999999999999929e+01 -1.844221770685990035e-08
1.728000000000000114e+01 -1.640265674914599919e-08
1.728000000000000114e+01 -1.640265674914599919e-08
1.728000000000000114e+01 -1.640265674914599919e-08
1.728000000000000114e+01 -1.640265674914599919e-08
1.735999999999999943e+01 -1.452898512314230081e-08
1.735999999999999943e+01 -1.452898512314230081e-08
1.735999999999999943e+01 -1.452898512314230081e-08
1.744000000000000128e+01 -1.435800932113750032e-08
1.744000000000000128e+01 -1.435800932113750032e-08
1.744000000000000128e+01 -1.435800932113750032e-08
1.744000000000000128e+01 -1.435800932113750032e-08
1.751999999999999957e+01 -1.618742125683169865e-08
1.751999999999999957e+01 -1.618742125683169865e-08
1.751999999999999957e+01 -1.618742125683169865e-08
1.760000000000000142e+01 -1.871645902224700045e-08
1.760000000000000142e+01 -1.871645902224700045e-08
1.760000000000000142e+01 -1.871645902224700045e-08
1.760000000000000142e+01 -1.871645902224700045e-08
1.767999999999999972e+01 -1.997150429576219912e-08
1.767999999999999972e+01 -1.997150429576219912e-08
1.767999999999999972e+01 -1.997150429576219912e-08
1.776000000000000156e+01 -1.891901223082910030e-08
1.776000000000000156e+01 -1.891901223082910030e-08
1.776000000000000156e+01 -1.891901223082910030e-08
1.776000000000000156e+01 -1.891901223082910030e-08
1.783999999999999986e+01 -1.645487147994109961e-08
1.783999999999999986e+01 -1.645487147994109961e-08
1.783999999999999986e+01 -1.645487147994109961e-08
1.792000000000000171e+01 -1.469736936446300019e-08
1.792000000000000171e+01 -1.469736936446300019e-08
1.792000000000000171e+01 -1.469736936446300019e-08
1.792000000000000171e+01 -1.469736936446300019e-08
1.800000000000000000e+01 -1.504103943471560048e-08
1.800000000000000000e+01 -1.504103943471560048e-08
1.800000000000000000e+01 -1.504103943471560048e-08
1.807999999999999829e+01 -1.688267598894950128e-08
1.807999999999999829e+01 -1.688267598894950128e-08
1.807999999999999829e+01 -1.688267598894950128e-08
1.807999999999999829e+01 -1.688267598894950128e-08
1.816000000000000014e+01 -1.837504369307409925e-08
1.816000000000000014e+01 -1.837504369307409925e-08
1.816000000000000014e+01 -1.837504369307409925e-08
1.823999999999999844e+01 -1.832901681390089951e-08
1.823999999999999844e+01 -1.832901681390089951e-08
1.823999999999999844e+01 -1.832901681390089951e-08
1.823999999999999844e+01 -1.832901681390089951e-08
1.832000000000000028e+01 -1.716052044355379880e-08
1.832000000000000028e+01 -1.716052044355379880e-08
1.832000000000000028e+01 -1.716052044355379880e-08
1.839999999999999858e+01 -1.608853920050510099e-08
1.839999999999999858e+01 -1.608853920050510099e-08
1.839999999999999858e+01 -1.608853920050510099e-08
1.839999999999999858e+01 -1.608853920050510099e-08
1.848000000000000043e+01 -1.583194692742809849e-08
1.848000000000000043e+01 -1.583194692742809849e-08
1.848000000000000043e+01 -1.583194692742809849e-08
1.855999999999999872e+01 -1.625230675119979890e-08
1.855999999999999872e+01 -1.625230675119979890e-08
1.855999999999999872e+01 -1.625230675119979890e-08
1.855999999999999872e+01 -1.625230675119979890e-08
1.864000000000000057e+01 -1.689807734874800012e-08
1.864000000000000057e+01 -1.689807734874800012e-08
1.864000000000000057e+01 -1.689807734874800012e-08
1.871999999999999886e+01 -1.746303960376199921e-08
1.871999999999999886e+01 -1.746303960376199921e-08
1.871999999999999886e+01 -1.746303960376199921e-08
1.871999999999999886e+01 -1.746303960376199921e-08
1.880000000000000071e+01 -1.774475968709279837e-08
1.880000000000000071e+01 -1.774475968709279837e-08
1.880000000000000071e+01 -1.774475968709279837e-08
1.887999999999999901e+01 -1.752880886288409949e-08
1.887999999999999901e+01 -1.752880886288409949e-08
1.887999999999999901e+01 -1.752880886288409949e-08
1.887999999999999901e+01 -1.752880886288409949e-08
1.896000000000000085e+01 -1.674420902608019874e-08
1.896000000000000085e+01 -1.674420902608019874e-08
1.896000000000000085e+01 -1.674420902608019874e-08
1.903999999999999915e+01 -1.567010442537310112e-08
1.903999999999999915e+01 -1.567010442537310112e-08
1.903999999999999915e+01 -1.567010442537310112e-08
1.903999999999999915e+01 -1.567010442537310112e-08
1.912000000000000099e+01 -1.486278184217889937e-08
1.912000000000000099e+01 -1.486278184217889937e-08
1.912000000000000099e+01 -1.486278184217889937e-08
1.919999999999999929e+01 -1.482767129335700012e-08
1.919999999999999929e+01 -1.482767129335700012e-08
1.919999999999999929e+01 -1.482767129335700012e-08
1.919999999999999929e+01 -1.482767129335700012e-08
1.928000000000000114e+01 -1.570078976735939870e-08
1.928000000000000114e+01 -1.570078976735939870e-08
1.928000000000000114e+01 -1.570078976735939870e-08
1.935999999999999943e+01 -1.713530102732189896e-08
1.935999999999999943e+01 -1.713530102732189896e-08
1.935999999999999943e+01 -1.713530102732189896e-08
1.935999999999999943e+01 -1.713530102732189896e-08
1.944000000000000128e+01 -1.843637683470610112e-08
1.944000000000000128e+01 -1.843637683470610112e-08
1.944000000000000128e+01 -1.843637683470610112e-08
1.951999999999999957e+01 -1.888853836169350045e-08
1.951999999999999957e+01 -1.888853836169350045e-08
1.951999999999999957e+01 -1.888853836169350045e-08
1.951999999999999957e+01 -1.888853836169350045e-08
1.960000000000000142e+01 -1.814703973832040057e-08
1.960000000000000142e+01 -1.814703973832040057e-08
1.960000000000000142e+01 -1.814703973832040057e-08
1.967999999999999972e+01 -1.650791157684079864e-08
1.967999999999999972e+01 -1.650791157684079864e-08
1.967999999999999972e+01 -1.650791157684079864e-08
1.967999999999999972e+01 -1.650791157684079864e-08
1.976000000000000156e+01 -1.485403612758679946e-08
1.976000000000000156e+01 -1.485403612758679946e-08
1.976000000000000156e+01 -1.485403612758679946e-08
1.983999999999999986e+01 -1.417068800363309945e-08
1.983999999999999986e+01 -1.417068800363309945e-08
1.983999999999999986e+01 -1.417068800363309945e-08
1.983999999999999986e+01 -1.417068800363309945e-08
1.992000000000000171e+01 -1.483909824336760012e-08
1.992000000000000171e+01 -1.483909824336760012e-08
1.992000000000000171e+01 -1.483909824336760012e-08
2.000000000000000000e+01 -1.627835177053299917e-08
2.000000000000000000e+01 -1.627835177053299917e-08
2.000000000000000000e+01 -1.627835177053299917e-08
2.000000000000000000e+01 -1.627835177053299917e-08
2.007999999999999829e+01 -1.737822886048710118e-08
2.007999999999999829e+01 -1.737822886048710118e-08
2.007999999999999829e+01 -1.737822886048710118e-08
2.016000000000000014e+01 -1.740400867165609978e-08
2.016000000000000014e+01 -1.740400867165609978e-08
2.016000000000000014e+01 -1.740400867165609978e-08
